År,Månednr,Ukenr,Dato,Ukedag,Selskapnr,Selskapnavn,Kundekategori_kd,Kundenr,Postnummer,Fylke,Rutenr,Parent Skift ID,Kjøreskift ID,Antall leveranser,Antall leveranser dagligvare,Antall leveranser SSH/service,Antall leveranser andre,Antall kunder,Antall leveranser i tidsvindu,Antall leveranser < 30 min før tidsvindu,Antall leveranser etter tidsvindu,Antall leveranser før tidsvindu,Leveringsvindu fra,Leveringsvindu til,Start Skanning,Start Levering,Stopp Levering,Antall dager for leveringen,Planlagt leveringstid (min),Leveringstid (min),Tidsforbruk kunde (min) pr.m3,Levert volum,Levert volum (m3),Volum Frukt og grønt,Volum Frukt og grønt - Egenprodusert,Volum Frukt og grønt - Ekstern Transitt,Volum Tørr,Volum Kjøl,Volum Frys,Vekt (kg),Leveringspresisjon utgående %,Leveringspresisjon før og i tidsvindu < 30 min før tidsvindu,Antall lastbærere skannet inn,Antall lastbærere skannet av,Antall lastbærere,Skannet inn på bil %,Skannet ut av bil %,Drivstofftype,Gyldig regnr flg,Ressursnavn (bil),Temperatur på bil (frys),Temperatur på bil (kjøl),KJEDESTYRING,FLESLAND_KATEGORI,delivery_delay_minutes
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,327734.0,4130.0,Rogaland,2146,6110548.0,6110549.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 06:00:00,2025-12-16 10:00:00,2025-12-16 08:58:48,2025-12-16 08:57:04,2025-12-16 09:24:47,0.0,21.666666666666668,27.716666666666665,7.602846535002006,3645.5644,3.6455644,532.379,532.379,0.0,1199.4296,1864.2928,49.463,1764.364,1.0,1.0,8.0,8.0,8.0,1.0,1.0,ELEKTRISK,Ja,EN21230,-21.0,3.0,,Eksterne grossister,6.049999999999997
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,351106.0,4276.0,Rogaland,2320,6110526.0,6110527.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 17:00:00,2025-12-16 21:00:00,2025-12-16 18:06:56,2025-12-16 18:06:01,2025-12-16 18:35:00,0.0,35.03333333333333,28.98333333333333,2.4828376524286,11673.471,11.673471,2525.315,2525.255,0.06,6449.352,813.239,1885.565,3963.141,1.0,1.0,17.0,17.0,17.0,1.0,1.0,ELEKTRISK,Ja,EN50557,-20.0,4.0,,Eksterne grossister,-6.050000000000001
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,375980.0,4307.0,Rogaland,2125,6110522.0,6110523.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 08:30:00,2025-12-16 11:00:00,2025-12-16 08:57:01,2025-12-16 08:54:15,2025-12-16 09:31:41,0.0,27.266666666666666,37.43333333333333,6.60418857281309,5668.12,5.66812,1085.132,1085.132,0.0,3279.246,1303.742,0.0,1946.392,1.0,1.0,6.0,6.0,6.0,1.0,1.0,GASS,Ja,GA13088,,3.0,,Eksterne grossister,10.166666666666664
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,470328.0,4344.0,Rogaland,2342,6110584.0,6110585.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 15:00:00,2025-12-16 22:00:00,2025-12-16 16:21:08,2025-12-16 16:19:46,2025-12-16 16:41:42,0.0,33.71666666666667,21.933333333333334,2.111316336620756,10388.4638,10.3884638,2918.106,2918.106,0.0,4855.1748,2374.029,241.154,3761.517,1.0,1.0,19.0,19.0,19.0,1.0,1.0,GASS,Ja,GA12803,-23.0,2.0,,Eksterne grossister,-11.783333333333337
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,470393.0,4370.0,Rogaland,2328,6110492.0,6110493.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 15:00:00,2025-12-16 21:00:00,2025-12-16 16:37:02,2025-12-16 16:34:47,2025-12-16 17:16:54,0.0,28.516666666666666,42.11666666666667,4.403042256520998,9565.356,9.565356,3681.862,3681.802,0.06,3662.637,2220.857,0.0,3556.991,1.0,1.0,14.0,14.0,14.0,1.0,1.0,DIESEL,Ja,RL12095,,4.0,,Eksterne grossister,13.6
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,589325.0,5535.0,Rogaland,2132,6110542.0,6110543.0,1.0,1.0,,,1.0,,,1.0,,2025-12-16 07:00:00,2025-12-16 09:00:00,2025-12-16 09:26:37,2025-12-16 09:26:30,2025-12-16 09:35:57,0.0,19.266666666666666,9.45,2.806974937664364,3366.6136,3.3666136,595.796,595.796,0.0,1469.6576,242.312,1058.848,1133.29,,,5.0,5.0,5.0,1.0,1.0,DIESEL,Ja,SD90650,,,,Eksterne grossister,-9.816666666666666
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,643130.0,4016.0,Rogaland,2150,6110510.0,6110511.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 09:00:00,2025-12-16 08:14:36,2025-12-16 08:08:57,2025-12-16 08:27:36,0.0,22.016666666666666,18.65,3.907552954151937,4772.808,4.772808,573.538,573.538,0.0,2135.0552,761.2648,1302.95,1716.243,1.0,1.0,9.0,9.0,9.0,1.0,1.0,GASS,Ja,GA12370,-20.0,3.0,,Eksterne grossister,-3.366666666666667
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,833053.0,4006.0,Rogaland,2151,6110504.0,6110505.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 11:00:00,2025-12-16 08:31:25,2025-12-16 08:31:20,2025-12-16 08:47:47,0.0,16.6,16.45,7.203096043937046,2283.7402,2.2837402,272.307,272.307,0.0,1405.0132,382.269,224.151,722.206,1.0,1.0,7.0,7.0,7.0,1.0,1.0,GASS,Ja,GA13085,-19.0,2.0,,Eksterne grossister,-0.1500000000000021
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,835579.0,5532.0,Rogaland,2322,6110488.0,6110489.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 17:00:00,2025-12-16 21:30:00,2025-12-16 19:23:55,2025-12-16 19:22:30,2025-12-16 20:10:02,0.0,18.616666666666667,38.083333333333336,8.986547582680053,4237.8158,4.2378158,713.831,713.831,0.0,2194.602,1329.3828,0.0,1152.113,1.0,1.0,12.0,13.0,13.0,0.9230769230769232,1.0,GASS,Ja,GA13089,-19.4,4.0,,Eksterne grossister,19.46666666666667
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,879627.0,4328.0,Rogaland,2253,6110568.0,6110569.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 14:00:00,2025-12-16 15:30:00,2025-12-16 14:19:56,2025-12-16 14:19:51,2025-12-16 14:43:15,0.0,25.4,23.4,3.6185752042608383,6466.6336,6.4666336,1427.741,1427.741,0.0,3745.4406,966.858,326.594,2969.055,1.0,1.0,13.0,13.0,13.0,1.0,1.0,GASS,Ja,GA13087,,,,Eksterne grossister,-2.0
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,917369.0,4374.0,Rogaland,2142,6110474.0,6110475.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 10:15:00,2025-12-16 08:44:03,2025-12-16 08:39:13,2025-12-16 09:03:47,0.0,20.2,24.566666666666663,11.82196575133212,2078.0526,2.0780526,207.069,207.069,0.0,1107.4078,424.9628,338.613,964.628,1.0,1.0,10.0,10.0,10.0,1.0,1.0,GASS,Ja,GA12802,-20.0,3.0,,Eksterne grossister,4.366666666666664
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,945014.0,5534.0,Rogaland,2132,6110542.0,6110543.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 09:00:00,2025-12-16 08:15:44,2025-12-16 08:14:05,2025-12-16 08:33:18,0.0,17.5,19.216666666666665,4.777915603860158,4021.977,4.021977,639.814,639.814,0.0,2657.858,724.305,0.0,1727.177,1.0,1.0,6.0,6.0,6.0,1.0,1.0,DIESEL,Ja,SD90650,,,,Eksterne grossister,1.716666666666665
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,207662.0,4085.0,Rogaland,2392,6110530.0,6110531.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 15:00:00,2025-12-16 19:00:00,2025-12-16 15:23:39,2025-12-16 15:22:45,2025-12-16 15:57:06,0.0,30.78333333333333,34.35,3.254902779038835,10553.3106,10.5533106,3130.321,2170.321,960.0,4928.5018,1255.5258,1238.962,3703.093,1.0,1.0,16.0,16.0,16.0,1.0,1.0,GASS,Ja,GA13085,-23.0,3.0,,Eksterne grossister,3.56666666666667
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,230375.0,4020.0,Rogaland,2123,6110574.0,6110575.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 09:00:00,2025-12-16 08:40:21,2025-12-16 08:37:53,2025-12-16 09:34:49,0.0,31.366666666666667,56.93333333333333,5.947882604983419,9572.0338,9.5720338,2507.548,2507.548,0.0,3636.328,3428.1578,0.0,3328.157,1.0,1.0,8.0,9.0,10.0,0.8,0.9,ELEKTRISK,Ja,EN50557,,3.0,,Eksterne grossister,25.566666666666663
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,373605.0,4005.0,Rogaland,2250,6110572.0,6110573.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 13:00:00,2025-12-16 14:30:00,2025-12-16 12:56:56,2025-12-16 12:55:07,2025-12-16 13:21:47,0.0,33.31666666666667,26.666666666666668,2.367513612700176,11263.5748,11.2635748,4259.951,3299.951,960.0,2167.076,3821.7988,1014.749,4530.499,1.0,1.0,15.0,15.0,15.0,1.0,1.0,GASS,Ja,GA12367,-18.0,3.0,,Eksterne grossister,-6.650000000000002
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,373696.0,5570.0,Rogaland,2137,6110500.0,6110501.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 06:30:00,2025-12-16 09:15:00,2025-12-16 06:47:56,2025-12-16 06:47:35,2025-12-16 07:03:08,0.0,39.0,15.55,1.3558526596397051,11468.7978,11.4687978,4667.681,4667.681,0.0,4888.768,1912.3488,0.0,5138.591,1.0,1.0,12.0,12.0,12.0,1.0,1.0,DIESEL,Ja,SD94644,,,,Eksterne grossister,-23.45
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,419952.0,4023.0,Rogaland,2351,6110482.0,6110483.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 15:00:00,2025-12-16 18:00:00,2025-12-16 15:18:38,2025-12-16 15:17:32,2025-12-16 16:01:29,0.0,43.9,43.95,2.981908425734726,14738.8832,14.7388832,6272.789,6272.729,0.06,4848.4186,2757.1246,860.551,5780.311,1.0,1.0,19.0,19.0,19.0,1.0,1.0,GASS,Ja,GA12369,-19.0,3.0,,Eksterne grossister,0.0500000000000042
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,456533.0,4306.0,Rogaland,2154,6110554.0,6110555.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 06:30:00,2025-12-16 09:00:00,2025-12-16 07:35:23,2025-12-16 07:35:14,2025-12-16 07:51:41,0.0,35.35,16.45,1.9731050784606137,8337.113,8.337112999999999,2802.337,2802.337,0.0,2656.295,2878.481,0.0,3101.059,1.0,1.0,8.0,8.0,8.0,1.0,1.0,ELEKTRISK,Ja,EJ26178,,,,Eksterne grossister,-18.9
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,460055.0,4325.0,Rogaland,2154,6110554.0,6110555.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 06:30:00,2025-12-16 11:00:00,2025-12-16 06:57:00,2025-12-16 06:56:39,2025-12-16 07:15:56,0.0,21.55,19.28333333333333,3.02681421488646,6370.8348,6.3708348,1973.086,1973.086,0.0,1879.767,2517.9818,0.0,2614.172,1.0,1.0,9.0,9.0,9.0,1.0,1.0,ELEKTRISK,Ja,EJ26178,,2.0,,Eksterne grossister,-2.2666666666666693
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,490409.0,5542.0,Rogaland,2133,6110600.0,6110601.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 09:15:00,2025-12-16 07:54:08,2025-12-16 07:53:58,2025-12-16 08:18:03,0.0,21.4,24.08333333333333,4.555401972831418,5286.7636,5.2867636000000005,1699.415,1699.415,0.0,2867.2136,720.135,0.0,1802.976,1.0,1.0,8.0,8.0,8.0,1.0,1.0,DIESEL,Ja,RL39182,,3.0,,Eksterne grossister,2.68333333333333
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,669598.0,4318.0,Rogaland,2253,6110568.0,6110569.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 13:30:00,2025-12-16 15:00:00,2025-12-16 13:41:17,2025-12-16 13:41:10,2025-12-16 14:03:06,0.0,27.33333333333333,21.933333333333334,2.672881595708038,8205.8754,8.2058754,2771.318,2771.258,0.06,4070.6676,1348.5338,15.356,3405.428,1.0,1.0,13.0,14.0,14.0,0.9285714285714286,1.0,GASS,Ja,GA13087,,,,Eksterne grossister,-5.399999999999995
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,829499.0,4313.0,Rogaland,2156,6110484.0,6110485.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 10:15:00,2025-12-16 09:14:28,2025-12-16 08:56:46,2025-12-16 09:31:19,0.0,12.366666666666667,19.98333333333333,4.291527385306443,4656.4618,4.6564618,1513.002,1513.002,0.0,1928.8708,1133.307,81.282,1671.994,1.0,1.0,10.0,10.0,10.0,1.0,1.0,GASS,Ja,GA12368,-19.0,3.0,,Eksterne grossister,7.616666666666664
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,944637.0,4027.0,Rogaland,2247,6110536.0,6110537.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 12:00:00,2025-12-16 14:30:00,2025-12-16 12:53:15,2025-12-16 12:52:28,2025-12-16 13:08:18,0.0,22.933333333333334,15.833333333333334,1.9841632858612868,7979.854,7.979854,1941.151,1941.151,0.0,2460.112,2555.03,1023.561,3189.3617,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL14306,-19.0,2.0,,Eksterne grossister,-7.1
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,975466.0,5529.0,Rogaland,2134,6110506.0,6110507.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 09:15:00,2025-12-16 07:48:42,2025-12-16 07:48:33,2025-12-16 08:48:42,0.0,41.2,60.15,4.904128327023028,12265.1766,12.2651766,3671.97,3671.97,0.0,6730.7976,1862.409,0.0,4073.561,1.0,1.0,13.0,13.0,13.0,1.0,1.0,DIESEL,Ja,SD99134,,2.0,,Eksterne grossister,18.95
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,956615.0,4033.0,Rogaland,2141,6110514.0,6110515.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 12:00:00,2025-12-16 08:35:22,2025-12-16 08:34:14,2025-12-16 08:50:57,0.0,26.4,16.716666666666665,1.851798187245029,9027.2616,9.0272616,0.0,0.0,0.0,5990.8066,1107.372,1929.083,4463.88,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL12095,-21.0,3.0,,Eksterne grossister,-9.683333333333334
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,1,995910.0,4016.0,Rogaland,2150,6110510.0,6110511.0,1.0,1.0,,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 12:00:00,2025-12-16 08:35:59,2025-12-16 08:28:57,2025-12-16 08:43:36,0.0,11.0,14.65,20.30635568141338,721.449,0.721449,721.449,721.449,0.0,0.0,0.0,0.0,178.458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12370,,3.0,,Eksterne grossister,3.65
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1253545.0,4007.0,Rogaland,2157,6110588.0,6110589.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 10:00:00,2025-12-16 09:28:07,2025-12-16 09:26:20,2025-12-16 09:41:42,0.0,18.216666666666665,15.366666666666667,22.9053618023628,670.8764,0.6708764,0.0,0.0,0.0,252.9962,0.0,417.8802,212.6103,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42131,-22.4,5.0,Absolutt styrte,Kantine og catering,-2.849999999999998
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1344013.0,4313.0,Rogaland,2149,6110598.0,6110599.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 11:00:00,2025-12-16 09:07:41,2025-12-16 09:06:44,2025-12-16 09:15:54,0.0,10.433333333333334,9.166666666666666,3.200679484468534,2863.9752,2.8639752,1920.0,0.0,1920.0,535.9892,407.986,0.0,948.6833,1.0,1.0,4.0,4.0,4.0,1.0,1.0,GASS,Ja,GA13089,,3.0,Absolutt styrte,Kantine og catering,-1.2666666666666675
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1396328.0,4007.0,Rogaland,2157,6110588.0,6110589.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 11:00:00,2025-12-16 09:51:20,2025-12-16 09:48:49,2025-12-16 09:53:05,0.0,11.233333333333333,4.266666666666667,4.444444444444445,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RL42131,,5.0,Absolutt styrte,Kantine og catering,-6.966666666666666
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1517121.0,4010.0,Rogaland,2150,6110510.0,6110511.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 13:00:00,2025-12-16 09:45:49,2025-12-16 09:39:54,2025-12-16 09:46:08,0.0,11.0,6.233333333333333,6.493055555555556,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12370,,3.0,Absolutt styrte,Kantine og catering,-4.766666666666667
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1927759.0,4032.0,Rogaland,2123,6110574.0,6110575.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:30:00,2025-12-16 12:30:00,2025-12-16 11:03:27,2025-12-16 11:02:31,2025-12-16 11:12:06,0.0,10.6,9.583333333333334,91.33682160568544,104.923,0.104923,0.0,0.0,0.0,0.0,84.225,20.698,46.869,1.0,1.0,2.0,2.0,2.0,1.0,1.0,ELEKTRISK,Ja,EN50557,-19.0,3.0,Absolutt styrte,Kantine og catering,-1.0166666666666655
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1879802.0,4042.0,Rogaland,2127,6110546.0,6110547.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 09:00:00,2025-12-16 12:00:00,2025-12-16 11:18:36,2025-12-16 11:14:38,2025-12-16 11:31:50,0.0,14.566666666666666,17.2,7.349961224681307,2340.1484,2.3401484,960.0,0.0,960.0,313.1122,539.136,527.9002,867.235,1.0,1.0,4.0,4.0,4.0,1.0,1.0,GASS,Ja,GA12803,-20.0,3.0,Frie,Restaurant,2.633333333333333
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1911340.0,4306.0,Rogaland,2155,6110578.0,6110579.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:30:00,2025-12-16 09:30:00,2025-12-16 09:17:30,2025-12-16 08:37:33,2025-12-16 09:30:51,0.0,2.6,10.2,5.392932783648966,1891.3642,1.8913642,960.0,0.0,960.0,0.0,645.779,285.5852,550.037,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA12804,-19.5,3.0,Frie,Restaurant,7.6
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1356827.0,4013.0,Rogaland,2152,6110478.0,6110479.0,1.0,,1.0,,1.0,,,1.0,,2025-12-16 09:00:00,2025-12-16 11:00:00,2025-12-16 12:22:32,2025-12-16 12:20:35,2025-12-16 12:25:54,0.0,6.583333333333333,5.316666666666666,27.872258033850724,190.7512,0.1907512,0.0,0.0,0.0,155.2582,0.0,35.493,62.436,,,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA13090,-20.9,3.0,Frie,Restaurant,-1.2666666666666666
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1429426.0,4019.0,Rogaland,2152,6110478.0,6110479.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 08:30:00,2025-12-16 12:30:00,2025-12-16 12:07:57,2025-12-16 12:06:38,2025-12-16 12:16:58,0.0,8.733333333333333,10.333333333333334,6.540084388185655,1580.0,1.58,1580.0,0.0,1580.0,0.0,0.0,0.0,381.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,1.6000000000000014
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1543853.0,4100.0,Rogaland,2140,6110534.0,6110535.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 10:00:00,2025-12-16 16:00:00,2025-12-16 10:07:15,2025-12-16 10:06:57,2025-12-16 10:08:08,0.0,10.2,1.1833333333333331,254.55692753373776,4.6486,0.0046486,0.0,0.0,0.0,4.6486,0.0,0.0,1.272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26177,,,Frie,Servicehandel,-9.016666666666666
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,449185.0,5527.0,Rogaland,2134,6110506.0,6110507.0,1.0,,1.0,,1.0,,,1.0,,2025-12-16 09:00:00,2025-12-16 15:00:00,2025-12-16 15:34:39,2025-12-16 15:34:28,2025-12-16 15:38:56,0.0,7.7,4.466666666666667,20.83119580391316,214.422,0.214422,0.0,0.0,0.0,168.562,45.86,0.0,136.937,,,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,SD99134,,2.0,Frie,Restaurant,-3.2333333333333334
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,558159.0,4013.0,Rogaland,2126,6110518.0,6110519.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 14:00:00,2025-12-16 12:53:39,2025-12-16 12:53:34,2025-12-16 13:09:38,0.0,5.8,16.066666666666666,16.73611111111111,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12806,,3.0,Frie,Restaurant,10.266666666666666
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,775247.0,4015.0,Rogaland,2150,6110510.0,6110511.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 13:15:00,2025-12-16 11:57:31,2025-12-16 11:52:39,2025-12-16 11:57:43,0.0,15.033333333333331,5.066666666666666,14.871482992111067,340.6968,0.3406968,0.0,0.0,0.0,340.6968,0.0,0.0,110.105,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA12370,,3.0,Frie,Offentlig,-9.966666666666663
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,834089.0,4020.0,Rogaland,2123,6110574.0,6110575.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 09:00:00,2025-12-16 11:00:00,2025-12-16 10:06:57,2025-12-16 10:06:47,2025-12-16 10:10:42,0.0,5.416666666666667,3.9166666666666665,4.079861111111111,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EN50557,,3.0,Frie,Restaurant,-1.5000000000000004
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,1330822.0,4006.0,Rogaland,2126,6110518.0,6110519.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 10:00:00,2025-12-16 12:00:00,2025-12-16 11:51:34,2025-12-16 11:47:25,2025-12-16 12:06:18,0.0,15.966666666666669,18.883333333333333,14.977484069271112,1260.7814,1.2607814000000002,0.0,0.0,0.0,550.9032,0.0,709.8782,469.664,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA12806,-20.0,3.0,Absolutt styrte,Restaurant,2.9166666666666643
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,228217.0,5505.0,Rogaland,2133,6110600.0,6110601.0,1.0,,1.0,,1.0,,,1.0,,2025-12-16 07:15:00,2025-12-16 10:15:00,2025-12-16 11:17:16,2025-12-16 11:16:23,2025-12-16 11:50:08,0.0,16.783333333333335,33.75,13.973822124796044,2415.2304,2.4152304,960.0,0.0,960.0,655.7192,43.056,756.4552,799.5068,,,4.0,4.0,4.0,1.0,1.0,DIESEL,Ja,RL39182,-23.0,3.0,Styrte,Restaurant,16.966666666666665
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,375576.0,4440.0,Vest-Agder,2121,6110480.0,6110481.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 10:00:00,2025-12-16 14:00:00,2025-12-16 10:33:12,2025-12-16 10:32:52,2025-12-16 10:35:46,0.0,8.45,2.9,1.73744539928053,1669.1172,1.6691172,1215.946,0.0,1215.946,0.0,0.0,453.1712,472.5647,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42714,,,Styrte,Kantine og catering,-5.549999999999999
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,359855.0,4150.0,Rogaland,2148,6110550.0,6110551.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 08:00:00,2025-12-16 14:00:00,2025-12-16 08:41:58,2025-12-16 08:36:26,2025-12-16 11:31:13,0.0,6.166666666666667,31.516666666666666,40.30269433422123,781.999,0.781999,0.0,0.0,0.0,122.524,275.274,384.201,210.723,1.0,1.0,3.0,3.0,3.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,-21.0,3.0,Absolutt styrte,Restaurant,25.35
2025,12.0,51.0,2025-12-16,Tirsdag,64.0,ASKO ROGALAND AS,5,379032.0,4045.0,Rogaland,2127,6110546.0,6110547.0,1.0,,1.0,,1.0,1.0,,,,2025-12-16 07:00:00,2025-12-16 13:30:00,2025-12-16 10:33:06,2025-12-16 10:32:24,2025-12-16 11:11:58,0.0,12.6,39.56666666666667,26.03070175438597,1520.0,1.52,1520.0,0.0,1520.0,0.0,0.0,0.0,380.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12803,,3.0,Frie,Offentlig,26.96666666666667
